id,name,city,address_1,address_2,lat,lon
23940379,"Segment","94103","101 15th St",,37.767376,-122.402008
23947489,"The Grand Nightclub","San Francisco","520 4th Street",,37.779091,-122.397881
23950670,"Flying Saucer","raleigh","328 W Morgan St, Raleigh, NC 27601 ",,0,0
23952190,"Cruise Terminal Plaza at Pier 27","San Francisco","Pier 27 the Embarcadero",,37.777119,-122.41964
23953174,"AWS Loft","San Francisco","925 Market Street",,37.783287,-122.408424
23954155,"Spider House Cafe","Austin","2906 & 2908 Fruth St, Austin, TX 78705",,0,0
23956474,"WeWork","Berkeley","2120 University Ave",,37.872169,-122.267525
23961620,"Okta","San Francisco","301 Brannan St, San Francisco, CA 94107",,0,0
23961899,"GalvanizeU","San Francisco","44 Tehama St 1st Floor",,37.787334,-122.396469
23962149,"Verizon","San Jose","375 W Trimble Rd (Garage area) ",,37.384094,-121.934074
23963006,"Trulia ","San Francisco","535 Mission Street, Suite 700",,37.789047,-122.398407
23966297,"Google Building CL3 (Maxwell Tech Talk Room)","Mountain View","1300 Crittenden Ln",,37.425926,-122.070473
23970862,"Netflix Theater Building A","Los Gatos","100 Winchester Circle",,37.25959,-121.962646
23976979,"General Assembly","San Francisco","225 Bush Street, 5th Floor",,37.790836,-122.401161
23981329,"Maker Media Lab","San Francisco","3601 Lyon St. ",,37.804329,-122.448257
23983418,"Keen IO","San Francisco","1458 Howard St.",,37.773628,-122.415314
23996514,"Hyatt Regency San Francisco","San Francisco","5 Embarcadero Ctr",,37.794037,-122.396095
24004201,"Capital One","San Francisco","201 3rd St. 5th Floor",,37.785049,-122.399818
24005100,"Galvanize San Francisco, CA","San Francisco","44 Tehama St.",,37.787365,-122.39651
24015456,"Lakeside Theater & Kaiser Auditorium","San Francisco","300 Lakeside Drive (Harrison bet 20th & 21st)",,37.808937,-122.264694
24020202,"Ruby Skye","San Francisco","420 Mason St",,37.787521,-122.409859
24022172,"Meeting Room (will be sent to those who have studied before the meeting)","Mountain View","Fairchild Drive",,37.404858,-122.05545
24025465,"Sprint Accelerator","Kansas City","210 W 19 Terrace, Kansas City, MO",,0,0
24026931,"ThoughtWorks","San Francisco","814 Mission Street",,37.784405,-122.404945
24028151,"Accretive Solutions","Mountain View","800 W El Camino Real #320",,37.386646,-122.08419
24033301,"WeWork","San Francisco","535 Mission St",,37.789047,-122.398407
24034827,"Numenta","Redwood City","791 Middlefield Rd",,37.486683,-122.229095
24035690,"Origin Boutique Nightclub","San Francisco","1538 Fillmore St",,37.78368,-122.432732
24036278,"Make Westing","Oakland","1741 Telegraph Ave",,37.8074,-122.270111
24041113,"Tied House Brewery & Cafe","Mountain View","954 Villa St",,37.394505,-122.080696
24048428,"Bloomberg Tech Hub","San Francisco","140 New Montgomery, 22nd Floor",,37.786613,-122.400002
24053188,"Thumbtack, Inc. ","San Francisco","360 9th Street",,37.773098,-122.410851
24061874,"Angel Hotel Level 1","Sydney","125 Pitt Street",,-33.89397,151.203934
24063415,"SOMArts Cultural Center","San Francisco","934 Brannan St.",,37.771179,-122.40657
24064016,"Fly Bar on Sutter","San Francisco","1085 Sutter St",,37.788017,-122.418114
24067869,"Splunk Office","London","3 Sheldon Square, Paddington, W2 6HY",,51.519718,-0.180794
24067869,"Splunk Office","London","3 Sheldon Square, Paddington, W2 6HY",,51.51972,-0.180794
24071507,"[24]7","Campbell","910 E. Hamilton Ave. Suite 240",,37.293041,-121.934288
24079790,"if(we)","San Francisco","848 Battery Street",,37.799335,-122.401207
24080534,"Broadway Studios","San Francisco","435 Broadway Street",,37.794285,-122.434959
24080573,"ThoughtWorks","San Francisco","814 Mission St, 5th Floor",,37.784348,-122.404892
24084258,"Online","San Francisco","N/A",,37.774929,-122.419418
24084387,"We Work TransBay- 14th Floor","San Francisco"," 535 Mission Street",,37.788754,-122.398041
24086945,"Oakland Conference Center ","Oakland","500 12th Street: Paramount Room",,34.048645,-117.754181
24088662,"IBM Spark Technology Center","San Francisco"," 425 Market St",,37.791187,-122.398308
24091551,"if(we)","San Francisco","848 Battery Street",,37.799335,-122.401207
24091841,"Instart Logic","Palo Alto","450 Lambert Ave",,37.421543,-122.136902
24092630,"Twilio","San Francisco","645 Harrison Street",,37.783459,-122.395828
24092631,"Clover Health","San Francisco","22 4th Street - 6th Floor",,37.784943,-122.405533
24094057,"GoPro","San Francisco","835 Market St, 7th Floor",,37.783535,-122.406853
24094955,"Nasdaq Entrepreneurial Center","San Francisco","505 Howard St. Plaza Level (or online via livestream)",,37.774929,-122.419418
24097838,"Hue SF ","San Francisco","447 Broadway ",,37.797909,-122.404762
24105280,"Compose","San Mateo","273a S Railroad Ave",,37.566296,-122.321671
24105878,"Envision, llc","Creve Coeur","#6 City Place",,38.673466,-90.444206
24112006,"Metis","San Francisco","633 Folsom Street, 6th Floor",,37.784634,-122.397415
24116524,"Keen HQ","San Francisco","1458 Howard St ",,37.773678,-122.415352
24118236,"FrenchTechHub - Prime","San Francisco","2325 Third street suite 231",,37.760273,-122.3881
24118339,"General Assembly","San Francisco","225 Bush St 5th floor",,37.79084,-122.401283
24121543,"Netflix Building D","Los Gatos","131 Albright Way",,37.257816,-121.963867
24123147,"BlackRock","San Francisco","400 Howard St, San Francisco, CA 94105",,37.789158,-122.395882
24123747,"Silicon Valley Data Science","Mountain View","150 W Evelyn Ave Suite 100",,37.392426,-122.071877
24124217,"New Relic","San Francisco","188 Spear St",,37.791447,-122.392967
24124539,"TechCode","Mountain View","1172 Castro St",,37.382,-122.086746
24129006,"UrtheCast","San Francisco","26 OFarrell Street, Suite 800",,37.786938,-122.405548
24138322,"Autodesk Gallery","San Francisco","One Market Street - Second Floor",,37.789253,-122.401428
24138879,"BrightEdge","San Mateo","1850 Gateway Dr., Ste 250",,37.556713,-122.280083
24147741,"MuleSoft","San Francisco","77 Geary Street ",,37.787666,-122.404793
24151341,"Nonprofit Hub","Lincoln","211 N 14th Street",,40.814957,-96.701454
24152220,"Berkeley's D-Lab","Berkeley","356B Barrows Hall",,37.870045,-122.257935
24153467,"InfluxDB HQ","San Francisco","150 Spear Street Suite 1750",,37.791821,-122.393616
24160581,"Galvanize","San Francisco","44 Tehama Street (between 2nd/howard)",,37.774929,-122.419418
24162228,"Kansas City (Development Office)","Kansas City","210 W. 19th Terrace Suite 100",,39.090328,-94.586784
24162328,"Suddenlink HQ","St Louis","520 Maryville Centre Drive",,38.642056,-90.502022
24165260,"H2O.ai Headquarters","Mountain View","2307 Leghorn Street",,37.418766,-122.09565
24166992,"SAP","Palo Alto","3410  Hillview Avenue, Building 1, Cafe 1",,37.441883,-122.143021
24167024,"HotelTonight","San Francisco"," 901 Market Street, ste. 310",,37.78352,-122.408112
24167905,"Runway Incubator","San Francisco","1355 Market St., #488",,37.776741,-122.416374
24168979,"WeWork Civic Center","San Francisco","1161 Mission St. ",,37.77808,-122.41217
24181795,"Marriot Hotel, Santa Clara, CA","Santa Clara"," 2700 Mission College Blvd. ",,37.390907,-121.973907
24188650,"Smartnews","San Francisco","144 Second Street, 2nd Floor",,37.787262,-122.399216
24193619,"DevNetwork Offices","San Francisco","599 3rd Street, unit 201",,37.780407,-122.394302
24198039,"Cloudera SF Office. 11th Floor Suite 1100","San Francisco","433 California Street",,37.792809,-122.401726
24199683,"Microsoft Reactor","San Francisco","680 Folsom Street ",,37.784557,-122.398567
24200684,"HP Enterprise/Aruba Networks","Sunnyvale","1341 Orleans Drive",,37.412842,-122.007065
24202570,"Varian Medical Systems","94304","3100 Hansen Way",,37.41703,-122.142876
24202717,"Baidu","Sunnyvale","1195 Bordeaux Dr",,37.409302,-122.02388
24204657,"Fitbit","San Francisco","405 Howard Street (The Orrick Building), Suite 420",,37.774929,-122.419418
24206631,"Hyatt Regency Hotel","Santa Clara","5101 Great America Parkway",,37.405163,-121.976593
24208674,"Runway","San Francisco","1355 Market St., #488",,37.77674,-122.416374
24212299,"Sandbox Suites ","San Francisco","404 Bryant Street",,37.782913,-122.394127
24214585,"Zendesk HQ","San Francisco","1019 Market Street",,37.781693,-122.410522
24216675,"The Batchery","Berkeley","2036 Bancroft Way",,37.867439,-122.268867
24218514,"AAA Western and Central New York","Amherst ","100 International Drive",,42.977837,-78.730476
24220225,"Appcito","Santa Clara","3211 Scott Blvd #204, Santa Clara, CA 95954",,37.379612,-121.96788
24221845,"Gamenest","San Francisco","222 7th Street",,37.777527,-122.409225
24224974,"2600Hz Headquarters","San Francisco","140 Geary Street, 3rd Floor",,37.787941,-122.405762
24227241,"ZGC Innovation Center","Santa Clara","4500 Great America Pkwy",,37.395073,-121.978554
24236373,"CloudFlare","San Francisco","101 Townsend Street",,37.780224,-122.39059
24239646,"Cafe","Berlin","Zionskirchstraße 63",,52.533241,13.40794
24245640,"Spirent Communications","San Jose","2708 Orchard Parkway, Suite 20",,37.3885,-121.932655
24247729,"Mesosphere HQ","San Francisco","88 Stevenson Street",,37.789303,-122.400375
24249334,"Moolah bowling","st louis","3821 Lindell Boulevard",,38.639133,-90.239014
24249881,"Club93","San Francisco","93 9th St",,37.776608,-122.414749
24249983,"French Tech Hub","San Francisco","2415 Third Street #Suite 231",,37.759193,-122.388054
24252670,"Microsoft Reactor","San Francisco","680 Folsom St",,37.784557,-122.398567
24256565,"Make: Store","San Francisco","345 Sutter Street",,37.789303,-122.406097
24260382,"Capital One","San Francisco","201 3rd Street, Gatsby Room 6074A",,37.774929,-122.419418
24263354,"Burlingame main library (5-minute walk from Burlingame Caltrain station)","Burlingame","480 Primrose Rd",,37.579258,-122.34922
24265456,"The Park Central","San Francisco","50 Third Street",,37.786552,-122.403076
24267090,"Muddy Waters Coffee House","San Francisco","521 Valencia Street",,37.764515,-122.421638
24271386,"The Vault SF","San Francisco"," 415 Jackson St",,37.796318,-122.402344
24273681,"Asana HQ","San Francisco","1550 Bryant St ",,37.767536,-122.411186
24275151,"Bank Of The West","San Ramon","2527 Camino Ramon, BR Building 7",,37.784439,-121.97023
24282265,"SITRI Innovations","Belmont","19 Davis Drive",,37.511711,-122.306992
24285231,"Sourcegraph HQ","San Francisco","121 2nd St., Suite 200",,37.78783,-122.3992
24285301,"The Village","San Francisco","969 Market Street San Francisco, CA 94103",,37.782639,-122.409348
24288442,"Wipro","Mountain View","425 National Ave #200",,37.400913,-122.053947
24288977,"Peet's Coffee inside Mollie Stone's Markets","San Bruno","22 Bayhill Shopping Center",,37.625984,-122.427361
24292065,"Galvanize","San Francisco","44 Tehama",,37.787495,-122.39653
24292276,"Uber HQ","San Francisco","1455 Market St",,37.77523,-122.417526
24295232,"Starbucks at Bayhill Shopping Center","San Bruno","851 Cherry Avenue",,37.626293,-122.426147
24296666,"Stanford University – Building 550, the Atrium","Stanford","416 Escondido Mall",,37.425713,-122.167015
24297750,"Elastic HQ","Mountain View","800 W El Camino Real. Suite 350,",,37.386528,-122.084122
24300532,"Square Headquarter","San Francisco","1455 Market Street",,37.77523,-122.417526
24301965,"Online","San Francisco","https://meetings.webex.com/collabs/meetings/join?uuid=MA9466FVKMSQCQ1ILHVY6E30MY-5BYX",,0,0
24303815,"TIBCO","Palo Alto","3303 Hillview Avenue",,37.407162,-122.144203
24304487,"MixRank","San Francisco","164 Townsend St",,37.779854,-122.392319
24304848,"Pivotal","Palo Alto","3495 Deer Creek Rd",,37.394291,-122.147949
24306869,"Loch Raven Branch of Bco Public Library","Towson","1046 Taylor Ave",,39.38438,-76.573196
24307382,"Noisebridge Hackersapce","San Francisco","2169 Mission St.",,37.762413,-122.41912
24319219,"Docker HQ","San Francisco","144 Townsend St",,37.780151,-122.391991
24327499,"The Climate Corporation","San Francisco"," 201 3rd St #1100",,37.785069,-122.399872
24330646,"Columbia Tower Club","Seattle","701 Fifth Avenue Columbia Center 76th Floor",,47.606209,-122.332069
24330781,"Online","San Francisco","https://meetings.webex.com/collabs/meetings/join?uuid=M717P23GC1IME296LLRN00O82U-5BYX",,0,0
24333423,"Bond Bar","San Francisco","3079 16th St",,37.76469,-122.42128
24335530,"Earnest","San Francisco","1455 Market Street, 18th Floor",,37.77523,-122.417526
24343277,"Fort Mason","San Francisco","2 Marina Blvd.",,0,0
24348035,"Algolia","San Francisco","589 Howard St. ",,37.786911,-122.397682
24350475,"650 Mission Street ","San Francisco","Floor 2 ",,37.787132,-122.400986
24350475,"650 Mission Street ","San Francisco","Floor 2 ",,37.787743,-122.400345
24350475,"650 Mission Street ","San Francisco","Floor 2 ",,37.78776,-122.40032
24353061,"633 Folsom Street","San Francisco","6th Floor",,37.721512,-122.479736
24357700,"Trustly","Santa Clara 95054","4500 Great America Pkwy",,37.395042,-121.978424
24358024,"Change.org","San Francisco","383 Rhode Island St. Suite 300",,37.765041,-122.402283
2436091,"Free Radio Berkeley","Emeryville, CA 94608","1285 66th St., ",,37.847946,-122.290306
24371389,"Cloudability","San Francisco","425 2nd St - Suite 210",,37.784313,-122.394424
24375734,"Online","San Francisco","https://meetings.webex.com/collabs/meetings/join?uuid=MCLBR4YGZWPUNQOPUBV9BUI26S-5BYX",,0,0
24377782,"Radius","San Francisco","225 Bush St, Floor 12 ",,37.79084,-122.401283
24385366,"Uber","San Francisco","555 Market Street",,37.789997,-122.39991
24387715,"Hotwire SF Headquarters","San Francisco","655 Montgomery St., #600",,37.795246,-122.403526
24390274,"Insight Data Science","Palo Alto","260 Sheridan Ave",,37.426357,-122.141045
24392072,"Online","San Francisco","https://attendee.gotowebinar.com/register/4270306722363417603",,0,0
24392685,"Four Seasons Silicon Valley – Ballroom B","East Palo Alto","2050 University Avenue",,37.460384,-122.142204
24396865,"Lab360","San Francisco","818 Mission St. 2nd Floor",,37.78434,-122.40509
24398214,"InnoSpring, Inc. ","Santa Clara","2901 Tasman Dr., Suite #107 Santa Clara, CA 95054",,37.404133,-121.979034
24401093,"Udemy Office","San Francisco","600 Harrison 3rd Floor",,37.784126,-122.395828
24403033,"Online","San Francisco","https://meetings.webex.com/collabs/meetings/join?uuid=MARR022T5HDMEMQTCL08MBB8ZW-5BYX",,0,0
24407197,"Paxata","Redwood City","801 Hamilton St.",,37.486183,-122.229851
24407297,"San Jose Convention Center Room 210A/E","San Jose","150 W. San Carlos",,37.32972,-121.889633
24414475,"Online voice meeting through Biba","San Bruno","Bayhill Drive",,37.628754,-122.421799
24414840,"Doe Library, UC Berkeley ","Berkeley","190 Doe Library",,37.87225,-122.25943
24418314,"One Kings Lane","San Francisco","633 Folsom Street, Suite 200",,37.784515,-122.397194
24427482,"SVC Venture Club","Santa Clara","3300 Central Expressway",,37.377258,-121.98748
24436043,"wellex corporation","Fremont","551 Brown Road",,37.495636,-121.927803
24436969,"Codeword","San Francisco","917 Folsom St.",,37.779781,-122.403603
24437099,"DevBootcamp","San Francisco","633 Folsom St",,37.784515,-122.397194
24437314," Tile Inc","San Mateo","2121 S. El Camino Real, Suite 900",,37.547379,-122.30761
24440232,"Origin Boutique Nightclub","San Francisco","1538 Fillmore St",,37.783878,-122.432556
24441492,"Caffe Cova ","San Francisco","550 Kearny St, San Francisco, CA 94108",,37.79327,-122.40435
24441791,"The Growlery","San Francisco","235 Broderick St.",,37.772377,-122.439201
24443750,"LIVE ONLINE WEBINAR","San Francisco","LIVE ONLINE WEBINAR",,37.774929,-122.419418
24446689,"Blind Tiger","Oakland","2600B Telegraph Avenue",,37.815693,-122.267578
24446948,"San Jose Convention Center","Room LL20C","150 W San Carlos St, San Jose, CA 95113",,37.32972,-121.889633
24447401,"Snowflake HQ","San Mateo","101 S Ellsworth Ave #350",,37.56641,-122.324249
24448725,"Apple, Inc.","Cupertino","1 Infinite Loop, Building 4",,37.331692,-122.03022
24448904,"Meetup HQ","New York","632 Broadway, New York, NY 10012",,40.725994,-73.995712
24454504,"ThoughtWorks","San Francisco","814 Mission St, 5th Floor",,37.784447,-122.404953
24463987,"Online voice meeting","San Francisco","Presidio",,37.798874,-122.466194
24484518,"Tech Liminal @ The Port Workspaces Kaiser Mall","Oakland","344 Thomas L. Berkley Way",,37.81,-122.27
24485123,"The Port Workspaces","Oakland","344 Thomas L. Berkley Way",,37.808453,-122.26593
24488684,"Location","San Francisco","TBD",,37.774929,-122.419418
24497062,"San Jose Convention Center","San Jose","150 W San Carlos St, San Jose, CA 95113, United States",,37.32972,-121.889633
24502552,"Prime - French Tech Hub","San Francisco","2415, 3rd street",,37.759193,-122.388054
24502560,"Prime - French Tech Hub","San Francisco","2415, 3rd street, Suite 231 ",,37.759193,-122.388054
24504166,"Mission Hall UCSF","San Francisco","1589, 1599 4th St",,37.76688,-122.390831
24504166,"Mission Hall UCSF","San Francisco","1589, 1599 4th St",,37.767193,-122.39084
24504583,"The Arctic Club","Seattle","700 3rd Avenue",,47.60384,-122.331932
24507200,"Galvanize","San Francisco","44 Tehama St, San Francisco, CA 94105",,37.787601,-122.396645
24514455,"Online","San Francisco","https://meetings.webex.com/collabs/#/meetings/detail?uuid=M2RW2EOSYOWN2PX5YXJ5XZL0RC-5BYX&rnd=381105.96082",,0,0
24518642,"Online Webinar ","East Bay","Oakland",,37.811821,-122.260712
24522704,"Old Union Room 200","Stanford","520 Lasuen Mall, Stanford, CA 94305",,37.425076,-122.170189
24523173,"Vault 8 @ Capital One","San Francisco","201 3rd Street, Floor 5",,37.785069,-122.399872
24526846,"Golden Gate Bridge Welcome Center","San Francisco","Golden Gate Bridge",,37.819927,-122.478256
24526865,"ZEPHYR Campus","Newark","7677 Gateway Blvd - Forum Conference Room, 2nd floor",,37.529659,-122.040237
24536755,"Boston Convention & Exhibition Center (BCEC)","Boston ","415 Summer Street, Boston, MA",,42.346195,-71.045639
24543110,"Paxata Headquarters ","Redwood City","305 Walnut Street ",,37.492088,-122.222351
24551631,"Sports Page","Mountain View","1431 Plymouth St",,37.416149,-122.078636
24553031,"Wikimedia Foundation","San Francisco","149 New Montgomery Street, 6th Floor",,37.786972,-122.399559
24553414,"MixRank","San Francisco","26 O'Farrell St, 6th floor",,37.786938,-122.405548
24563996,"Hacker Dojo","Santa Clara","3350 Thomas Road",,37.38147,-121.958351
24566611,"Online","San Francisco","WebEx",,37.774929,-122.419418
24570609,"Hacker Dojo","Santa Clara","3350 Thomas Rd",,37.38147,-121.958351
24570845,"Centre Cloud.ca","Montreal","420 Guy",,45.489597,-73.566566
24571250,"Flux","San Francisco","1370 Harrison Street",,37.771999,-122.411003
24571256,"Lab Zero Innovations","San Francisco","77 Battery Street",,37.791946,-122.400002
24572721,"The Fabric","Mountain View","295 Bernardo Ave",,37.387058,-122.049812
24573418,"ServiceRocket","Palo Alto","2741 Middlefield Rd. #200 (Second Floor - Entrance behind Starbucks)",,37.441883,-122.143021
24575479,"Peet's Coffee & Tea","Burlingame","1241 Burlingame Ave",,37.578537,-122.346886
24579181,"Coyote Creek","Milpitas","1551 McCarthy Blvd. Suite 115",,37.405659,-121.919243
24581227,"TechShop ","San Jose","300 South 2nd Street",,37.331776,-121.885536
24583419,"Oracle Plaza","Redwood City","10 Twin Dolphin Dr. Room C1001 (Floor 1)",,37.527565,-122.264778
24584100,"Peet's Coffee","Alameda","1901 Webster St",,37.778465,-122.276833
24584566,"AT&T Park","San Francisco","24 Willie Mays Plaza",,37.778534,-122.389481
2458581,"Formspring HQ","San Francisco","450 Mission St.",,37.790039,-122.397423
24592780,"Texas Instruments - Building E Conference Room 1","Santa Clara","2900 Semiconductor Dr",,37.376297,-122.000259
24593884,"Sunrun","San Francisco","595 Market Street, 29th floor",,37.789341,-122.400749
24599458,"AT&T Park","San Francisco","24 Willie Mays Plaza",,37.778534,-122.389481
24599537,"AppDynamics","San Francisco","303 Second Street",,37.785233,-122.395691
24599539,"AppDynamics","San Francisco","303 Second Street",,37.785233,-122.395691
24603756,"Positive Images","Oakland","530 Grand Ave",,37.808941,-122.250832
24604643,"Han Hai Investment","San Jose","97 E Brokaw Road, Suite 310",,37.375519,-121.916336
24609155,"USF School of Management Downtown Campus","San Francisco","101 Howard Street",,37.790886,-122.392532
24609385,"The Hattery","San Francisco","414 Brannan St",,37.77993,-122.394882
24618948,"Boot Up Incubator","Menlo Park","68 Willow Rd Studio B",,37.45224,-122.166145
24621124,"Heavybit","San Francisco","325 9th Street",,37.773594,-122.411018
24624768,"https://biba.me/StudyGroup","San Francisco","Presidio",,37.798874,-122.466194
24624889,"The d.school ~ Peterson Engineering Laboratory","Stanford","550 Panama Mall, Building 550, Room 200",,37.426247,-122.171898
24629839,"Galvanize","San Francisco","44 Tehama Street",,37.787601,-122.396645
24630320,"NoiseBridge","San Francisco","2169 Mission Street",,37.762413,-122.419121
24633445,"Bitnami HQ","San Francisco","650 Mission St Floor 2 ",,37.787273,-122.40112
24644305,"RockIT","San Francisco","880 Harrison St #201",,37.779655,-122.40168
24647543,"Double Tree by Hilton","San Jose","2050 Gateway Pl,  CA 95110",,37.371693,-121.92276
24647792,"Salesforce","San Francisco","101 Spear St, Rincon Center ",,37.774929,-122.419418
24649726,"Sharethrough's HQ","San Francisco","840 Battery St, San Francisco, CA 94111",,37.799244,-122.400734
24654911,"UCSC Silicon Valley Extention","Santa Clara","3175 Bowers Ave.",,37.379623,-121.976593
24656067,"RocketSpace","San Francisco","180 Sansome St.",,37.791996,-122.400635
24659101,"Online","Menlo Park","https://zoom.us/j/603449209",,0,0
24666153,"Signal House","Berkeley","1710 Delaware St",,37.873322,-122.277222
24667073,"Moody's Analytics","San Francisco","405 Howard St",,37.788532,-122.395065
24668338,"Multiple Venues","San Francisco","Downtown",,37.774929,-122.419418
24669735,"Justinmind","San Francisco","180 Sansome Street",,37.791996,-122.400635
24673872,"AppDynamics","San Francisco","303 2nd St, North Tower, 8th Floor, San Francisco, CA",,37.774929,-122.419418
24674855,"Microsoft Reactor","San Francisco","680 Folsom St",,37.784557,-122.398567
24675621,"55 AVA","San Francisco","55 9th Street, San Francisco Ca 94103",,37.777115,-122.415154
24684691,"Online","San Francisco","Online",,0,0
24685222,"San Francisco City Hall","San Francisco","1 Dr Carlton B Goodlett Pl Room #201",,37.779259,-122.419266
24687318,"Capital One","San Francisco","201 3rd Street 5th Floor",,37.785069,-122.399872
24688597,"Workday, Inc.","San Francisco","160 Spear Street #1700",,37.791306,-122.393738
24688741,"Cloudera","Palo Alto","1001 Page Mill Rd",,37.417049,-122.145134
24692353,"Berkeley Central Library Community Meeting Room","Berkeley","2090 Kittredge St. (at Shattuck), 3rd Floor",,37.867962,-122.268669
24698445,"San Jose Convention Center","San Jose","150 W San Carlos St",,37.32972,-121.889633
24701093,"Rouge - Nick’s Crispy Tacos","San Francisco","1500 Broadway Street ",,37.796135,-122.422142
24702316,"Tradeshift HQ","San Francisco","612 Howard Street #100",,37.786713,-122.398903
24711729,"Regency Ballroom","San Francisco","1290 Sutter St",,0,0
24727581,"UCSF Mission Bay Conference Center","San Francisco","1675 Owens St",,37.768127,-122.393143
24731393,"Uber","San Francisco","555 Market St ",,37.789997,-122.39991
24733798,"Corpa HQ","San Francisco","1485 Bayshore Blvd",,37.72598,-122.40096
24742033,"The Hall","San Francisco","1028 Market Street",,37.781883,-122.411324
24742421,"SF Public Library Chinatown / Him Mark Lai Branch","San Francisco","1135 Powell Street",,37.795235,-122.410233
24743773,"Mandela Gateway Community Room","Oakland","1350 7th Street",,0,0
24745162,"Stanford university (room TBD)","Palo Alto","450 Serra Mall",,37.427517,-122.170235
24746646," Children’s Healthcare of Atlanta Pediatric Technology Center","Atlanta","950 Atlantic Drive NW",,33.780678,-84.397972
24750058,"iCharts","Mountain View","140 S Whisman Rd",,37.387131,-122.063805
24755494,"Google","Mountain View","1255 Pear Avenue",,37.41494,-122.075203
24758191,"Li Ka Shing Learning and Knowledge Center-Stanford University ","Palo Alto","291 Campus Drive",,37.431839,-122.175781
24761734,"Flex ","San Jose","6201 America Center Dr.",,37.41803,-121.979187
24761928,"Smyte (@Chronicle Books)","San Francisco","Chronicle Books, 680 2nd St",,0,0
2653301,"Babson College, SF Fast Track","San Francisco","135 Main Street - 3rd Floor",,37.791405,-122.394295
2706171,"Wallenberg Hall, Stanford University, Stanford, CA 94305","Stanford","Wallenberg Hall, Stanford University, Stanford, CA 94305",,37.428265,-122.169014
2735411," Altair Engineering","Troy","1820 Big Beaver Road",,42.562279,-83.111809
2753711,"TokBox","San Francisco","115 Stillman Street",,37.781391,-122.396721
27675,"Blue Chalk Cafe","Palo Alto","630 Ramona Street",,37.439999,-122.150002
2826291,"Hacker Dojo HQ","Mountain View","140A South Whisman Rd",,37.387115,-122.063713
2860811,"Microsoft Mountain View Campus","Mountain View","1065 La Avenida Street ",,37.413059,-122.071037
287478,"Pizza My Heart","Palo Alto","220 University Ave, Palo Alto",,37.439999,-122.150002
290325,"Santa Clara Golf and Tennis Club","Santa Clara","5155 Stars and Stripes Dr",,37.405483,-121.97176
2969031,"iParadigms, LLC","Oakland","1111 Broadway",,37.802681,-122.272614
2977171,"Look Smart","San Francisco","55 2nd Street Suite 700",,37.788696,-122.400452
304141,"Mama Buzz Café","Oakland","2318 Telegraph Ave",,37.812946,-122.26872
3160601,"Hortonworks HQ","Sunnyvale","455 West Maude Ave Suite 200",,37.3899,-122.031174
3161161,"Hyatt Regency San Francisco Airport","Burlingame","1333 Bayshore Highway",,37.593628,-122.364693
321359,"Elephant & Castle","San Francisco","424 Clay Street",,37.794994,-122.4006
3231672,"StackMob HQ ","San Francisco","541 8th St",,37.772072,-122.406212
3280992,"RallyPad","San Francisco","144 2nd St",,37.787285,-122.399094
3298512,"The Westin Hotel San Francisco","San Francisco","50 Thrird Street",,37.786694,-122.402809
3302592,"Gray Area Foundation for the Arts (GAFFTA)","San Francisco","998 Market St",,37.782242,-122.410324
3312742,"The Storek Building","San Francisco","149 9th Street",,37.775719,-122.413628
3401232,"Parc 55 Wyndham Hotel"," San Francisco CA 94102"," 55 Cyril Magnin Street (near Market and Powell Streets)",,37.778687,-122.421242
3414412,"IMVU","Mountain View"," 100 W. Evelyn Ave #110 ",,37.392361,-122.071495
3420592,"Mozilla ","San Francisco","2 Harrison Street",,37.789032,-122.389328
3427892,"TopProspect","San Francisco","164 Townsend St. #3",,37.779598,-122.392052
3432762,"Square","San Francisco","110 5th St @ Minna ",,37.774929,-122.419418
3505122,"A2Z Offices"," San Francisco","475 Sansome Street, Suite 2100",,37.794617,-122.401573
3533812,"Nob Hill Masonic Center","San Francisco","1111 California Street",,37.79142,-122.413292
3540372,"TokBox Office","San Francisco","115 Stillman Street",,37.781391,-122.396721
3636892,"Wikimedia Foundation","San Francisco","149 New Montgomery Street",,37.786964,-122.399559
3700292,"Netflix","Los Gatos","100 Winchester Circle",,37.25959,-121.962646
3741602,"Carnegie Mellon Silicon Valley","Moffett Field","NASA Research Park, Bldg 23",,37.41589,-122.048294
3771942,"appnexus","  New York","28 West 23rd St, 5th Floor",,40.742046,-73.990814
3802842,"Mozilla Headquarters","San Francisco","2 Harrison St. ",,37.789032,-122.389328
3829922,"AKQA","San Francisco","118 King Street, 6th floor",,37.779537,-122.390289
3846752,"Bump Technologies","Mountain View","200 West Evelyn Avenue",,37.392799,-122.072777
3862472,"Sanbox Suites - South Park","San Francisco","404 Bryant st.",,37.782871,-122.394089
3868862,"Hurricane Labs","Independence","4401 Rockside Road #310",,41.399734,-81.661392
3998462,"Hyatt Regency Santa Clara","Santa Clara","5101 Great America Parkway",,37.405163,-121.976593
4025382,"Academia.edu","San Francisco","251 Kearny Street, Suite 520",,37.790531,-122.404106
405701,"CBS Interactive","San Francisco","235 2nd St",,37.78616,-122.397171
4100022,"Plug & Play Tech Center","Sunnyvale","440 North Wolfe Road",,37.383438,-122.013046
4111592,"580 Exec","Dublin"," 11501 Dublin Blvd Suite 200",,37.699097,-121.944145
411458,"Hilton Garden Inn","Cupertino","10741 N Wolfe Rd",,37.33397,-122.014336
